SKU-id,Category,name,product-id,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
962,Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,2197,10000,10,6,9000,52,FALSE,52
920,Chocolates & Candies,Amul Happy Treats French Fries,2198,6800,4,1,6500,425,FALSE,425
899,Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,2199,38000,6,5,35700,350,FALSE,350
914,Chocolates & Candies,Veeba Chipolte Southwest Dressing,2200,16100,7,4,14900,300,FALSE,300
908,Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,2201,1500,0,6,1500,20,FALSE,20
940,Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,2202,5000,12,1,4400,50,FALSE,50
928,Chocolates & Candies,Quaker Oats,2203,19900,7,6,18400,1000,FALSE,1
935,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,2204,5500,25,6,4100,27,FALSE,27
954,Chocolates & Candies,Switz Spring Roll Dough Sheets,2205,9000,4,6,8600,1160,FALSE,20
944,Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,2206,4000,17,6,3300,30,FALSE,30
929,Chocolates & Candies,Ching's Secret Tomato Instant Soup,2207,1000,0,1,1000,16,FALSE,15
941,Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,2208,16000,50,6,8000,500,FALSE,500
908,Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,2209,6000,28,3,4300,260,FALSE,260
1000,Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,2210,2500,20,6,2000,60,FALSE,60
923,Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,2211,44500,9,6,40100,750,FALSE,750
977,Chocolates & Candies,Ching's Secret Chilli Vinegar,2212,5000,0,4,5000,170,FALSE,170
933,Chocolates & Candies,Ching's Red Chilli Sauce,2213,5500,0,6,5500,200,FALSE,200
981,Chocolates & Candies,Amul Lite Spread,2214,4000,2,5,3900,100,FALSE,100
905,Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,2215,25000,0,3,25000,500,FALSE,500
997,Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,2216,5500,20,6,4400,27,FALSE,27
941,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,2217,5500,20,6,4400,27,FALSE,27
936,Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,2218,11500,0,1,11500,500,FALSE,500
950,Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,2219,9600,5,4,9100,540,FALSE,540
951,Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,2220,16000,50,6,8000,500,FALSE,500
960,Chocolates & Candies,Top Ramen Chicken Noodles,2221,6000,10,1,5400,280,FALSE,280
943,Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,2222,8900,11,6,7900,275,FALSE,275
940,Chocolates & Candies,Ching? Secret Chowmein Hakka Noodles Masala ,2223,4400,0,2,4400,60,FALSE,60
963,Chocolates & Candies,Safal Frozen - Mixed Vegetables,2224,11000,4,2,10500,1000,FALSE,1
913,Chocolates & Candies,MTR 3 Min Poha,2225,2500,0,6,2500,60,FALSE,60
980,Chocolates & Candies,Ching's Manchurian Instant Noodles,2226,1500,0,5,1500,60,FALSE,60
973,Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,2227,5500,25,6,4100,27,FALSE,27
999,Chocolates & Candies,Gits Pav Bhaji Ready to Eat,2228,11000,22,6,8500,300,FALSE,300
984,Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,2229,12000,1,2,11800,240,FALSE,240
935,Chocolates & Candies,Lijjat Udad Mini Papad,2230,6000,6,6,5600,200,FALSE,200
908,Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,2231,12000,5,5,11400,400,FALSE,400
906,Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,2232,4000,12,4,3500,38,FALSE,38
901,Chocolates & Candies,"Ching's Secret Sauce, Green Chilli",2233,5500,0,5,5500,190,FALSE,190
968,Chocolates & Candies,Veeba Pizza Topping,2234,7500,6,4,7000,280,FALSE,280
972,Chocolates & Candies,Switz Paratha Puff,2235,11000,4,6,10500,400,FALSE,400
911,Chocolates & Candies,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",2236,32500,6,6,30500,500,FALSE,500
968,Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,2237,5500,20,5,4400,27,FALSE,27
936,Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,2238,2800,17,1,2300,65,FALSE,65
906,Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,2239,9900,49,1,5000,130,FALSE,130
952,Chocolates & Candies,Maggi Rich Tomato Ketchup,2240,10500,4,2,10000,500,FALSE,500
979,Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Creamy,2241,23500,25,6,17400,325,FALSE,325
947,Chocolates & Candies,Godrej Yummiez Chicken Nuggets,2242,32500,9,1,29300,500,FALSE,500
920,Chocolates & Candies,Go Cheese  Spread Plain,2243,9900,5,6,9400,200,FALSE,200
904,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,2244,17500,9,6,15800,300,FALSE,300
960,Chocolates & Candies,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,2245,6000,20,6,4800,40,FALSE,40
996,Chocolates & Candies,Prasuma Vegetable Momos,2246,27000,0,5,27000,24,FALSE,24
944,Chocolates & Candies,MTR Upma,2247,5000,10,6,4500,160,FALSE,160
985,Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,2248,6000,0,1,6000,240,FALSE,240
923,Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,2249,10000,26,6,7400,52,FALSE,52
932,Chocolates & Candies,Saffola Yummy Masala Noodles ,2250,2000,0,2,2000,46,FALSE,46
914,Chocolates & Candies,Veeba English Mustard,2251,7400,6,2,6900,300,FALSE,300
968,Chocolates & Candies,Dabur Hommade Tamarind Paste,2252,4800,6,6,4500,200,FALSE,200
958,Chocolates & Candies,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),2253,32500,4,6,30900,400,FALSE,400
970,Chocolates & Candies,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,2254,5500,25,6,4100,27,FALSE,27
924,Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,2255,17000,4,3,16200,280,FALSE,280
995,Chocolates & Candies,Kelloggs Corn Flakes,2256,9900,13,6,8600,250,FALSE,250
955,Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,2257,5000,10,2,4500,70,FALSE,70
902,Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,2258,4000,0,3,4000,46,FALSE,46
938,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2259,2800,10,1,2500,65,FALSE,65
910,Chocolates & Candies,Mothers Recipe Tamrind Date Chutney ,2260,5500,9,2,5000,200,FALSE,200
969,Chocolates & Candies,Veeba Mint Mayonnaise,2261,16900,8,4,15500,300,FALSE,300
905,Chocolates & Candies,Mccain Emotibites - Crispy Happy Potato Snack,2262,13000,0,6,12900,415,FALSE,415
914,Chocolates & Candies,The Whole Truth Energy Bar Choco Cranberry Fudge,2263,6000,26,6,4400,40,FALSE,40
931,Chocolates & Candies,Godrej Yummiez Chicken Lucknowi Seekh Kebab,2264,26000,10,4,23400,400,FALSE,400
996,Chocolates & Candies,Prasuma Vegetable Momos,2265,15000,0,5,15000,580,FALSE,10
936,Chocolates & Candies,Mother's Recipe Mixed Pickle,2266,8500,9,2,7700,300,FALSE,300
938,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2267,2800,17,3,2300,65,FALSE,65
906,Chocolates & Candies,The Whole Truth Peanut Cocoa Protein Bar No Sugar,2268,10000,26,6,7400,52,FALSE,52
953,Chocolates & Candies,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,2269,32500,4,6,30900,400,FALSE,400
973,Chocolates & Candies,Sunfeast YiPPee! Magic Masala Noodles,2270,7000,10,3,6300,405,FALSE,405
908,Chocolates & Candies,Veeba Sweet Onion Sauce,2271,14100,14,4,12100,350,FALSE,350
994,Chocolates & Candies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,2272,4900,8,6,4500,200,FALSE,200
933,Chocolates & Candies,Mother's Recipe Tamarind Paste,2273,5000,2,6,4900,200,FALSE,200
933,Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,2274,12500,15,4,10600,60,FALSE,60
927,Chocolates & Candies,Bambino Popular Vermicelli ,2275,4000,2,3,3900,400,FALSE,400
917,Chocolates & Candies,Ching's Secret Mix Veg Instant Soup,2276,1000,0,3,1000,15,FALSE,15
979,Chocolates & Candies,Mother's Recipe Pickle - Red Stuffed Chilli,2277,14500,11,3,12900,400,FALSE,400
908,Chocolates & Candies,Kellogg's No Added Sugar Muesli,2278,33500,11,6,29800,500,FALSE,500
984,Chocolates & Candies,Veeba Salsa Dip,2279,11900,6,6,11100,360,FALSE,360
980,Chocolates & Candies,Veeba Thousand Island Dressing,2280,14900,8,6,13700,300,FALSE,300
968,Chocolates & Candies,Baggry's Crunchy Muesli Almond Raisins & Honey,2281,13000,0,5,13000,200,FALSE,200
974,Chocolates & Candies,Knorr Chinese Hot And Sour Veg Soup,2282,5500,3,1,5300,43,FALSE,43
960,Chocolates & Candies,Go Cheese Spread - Garlic,2283,9900,5,6,9400,200,FALSE,200
989,Chocolates & Candies,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,2284,21500,9,6,19400,325,FALSE,325
961,Chocolates & Candies,Zorabian Chicken Smoked Ham,2285,20500,5,1,19400,250,FALSE,250
943,Chocolates & Candies,Kissan Pineapple Jam,2286,16500,9,1,14900,500,FALSE,500
917,Chocolates & Candies,Smith & Jones Masala Noodles,2287,8900,0,5,8900,480,FALSE,480
900,Chocolates & Candies,Nestle Nestle Nan Pro Follow-Up Formula,2288,65000,0,6,65000,400,FALSE,400
945,Chocolates & Candies,Sunfeast Yippee! Power Up Atta Noodles,2289,9600,15,6,8100,280,FALSE,280
964,Chocolates & Candies,McCain Super Wedges,2290,12000,7,6,11100,400,FALSE,400
944,Chocolates & Candies,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",2291,33000,10,1,29400,450,FALSE,450
940,Chocolates & Candies,Kellogg's Chocos,2292,13000,10,6,11700,250,FALSE,250
943,Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,2293,3200,0,3,3200,150,FALSE,150
964,Chocolates & Candies,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,2294,6000,20,6,4800,40,FALSE,40
986,Chocolates & Candies,Saffola Veggie Twist Masala Oats,2295,19500,12,2,17100,500,FALSE,500
997,Chocolates & Candies,ITC Master Chef Classic Aloo Tikki,2296,8000,10,3,7200,320,FALSE,320
995,Chocolates & Candies,Smith & Jones Pink Pasta Sauce Mix,2297,4000,0,4,4000,46,FALSE,46
939,Chocolates & Candies,Wingreens Farms Chipotle Dip,2298,20000,25,1,15000,180,FALSE,180
904,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,2299,55000,5,3,52000,1000,FALSE,1
993,Chocolates & Candies,Kellogg's Crunchy Granola Chocolate & Almonds,2300,33000,10,3,29400,450,FALSE,450
901,Chocolates & Candies,Cornitos Cornitos Taco Shells - 6 Inches,2301,16000,20,4,12800,180,FALSE,180
943,Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,2302,1500,0,3,1500,60,FALSE,60
943,Chocolates & Candies,Mother's Recipe Pickle - Mango,2303,12500,9,6,11300,400,FALSE,500
999,Chocolates & Candies,Godrej Yummiez Chilli Chicken Sausages ,2304,16000,10,3,14400,250,FALSE,250
950,Chocolates & Candies,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,2305,17500,20,6,14000,180,FALSE,180
903,Chocolates & Candies,Maggi Hot & Sweet - Tomato Chilli Sauce,2306,17000,10,1,15300,1000,FALSE,1
958,Chocolates & Candies,Ching's Secret Asian Hot Instant Soup,2307,1500,0,3,1500,15,FALSE,15
919,Chocolates & Candies,Kellogg? Chocos Protein And Fibre Of 1 Roti,2308,49900,11,6,44400,1200,FALSE,1
943,Chocolates & Candies,Mother's Recipe Pickle - Mango,2309,14900,26,4,10900,500,FALSE,500
923,Chocolates & Candies,Chings Secret Manchurian Instant Noodle,2310,6000,0,6,6000,240,FALSE,240
953,Chocolates & Candies,Kellogg's Original Corn Flakes,2311,31000,6,6,29000,875,FALSE,875
996,Chocolates & Candies,Ching's Singapore Curry Instant Noodles,2312,6000,0,4,6000,240,FALSE,240
966,Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,2313,33000,6,6,31000,460,FALSE,460
951,Chocolates & Candies,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,2314,29200,0,6,29200,300,FALSE,300
944,Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,2315,2500,0,6,2500,60,FALSE,60
917,Chocolates & Candies,Smith & Jones Masala Noodles,2316,6800,10,5,6100,360,FALSE,360
952,Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",2317,5500,0,6,5500,53,FALSE,53
909,Chocolates & Candies,Godrej Yummiez Chicken Punjabi Tikka ,2318,29500,9,6,26600,360,FALSE,360
927,Chocolates & Candies,Kellogg's Corn Flakes,2319,42500,9,1,38300,1000,FALSE,1
984,Chocolates & Candies,Kelloggs Chocos,2320,17000,5,4,16000,385,FALSE,385
933,Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,2321,29000,20,6,23200,1200,FALSE,1200
956,Chocolates & Candies,Ching's Secret Lemon Coriander Instant Soup,2322,1500,0,5,1500,15,FALSE,15
992,Chocolates & Candies,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,2323,26100,0,6,26100,300,FALSE,300
976,Chocolates & Candies,Kelloggs Chocos - Moons & Stars,2324,66000,40,4,39600,1200,FALSE,1
995,Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,2325,17000,4,2,16200,210,FALSE,210
983,Chocolates & Candies,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,2326,22900,10,6,20600,400,FALSE,400
943,Chocolates & Candies,Kitchens Of India Palak Paneer,2327,13000,30,6,9100,285,FALSE,285
991,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolat,2328,9900,11,6,8800,175,FALSE,175
915,Chocolates & Candies,Soulfull Ragi Bites Choco Fills,2329,16900,5,4,16000,250,FALSE,250
976,Chocolates & Candies,Figaro Sliced Black Olive ,2330,17900,0,6,17900,450,FALSE,450
943,Chocolates & Candies,Veeba Barbeque Sauce,2331,14900,8,6,13700,330,FALSE,330
925,Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,2332,6000,20,6,4800,40,FALSE,40
968,Chocolates & Candies,"The Whole Truth - Nuts, Fruits & Seeds Muesli",2333,32500,20,6,26000,350,FALSE,350
937,Chocolates & Candies,Pantai Green Curry Paste,2334,15000,14,5,12800,114,FALSE,114
962,Chocolates & Candies,Kelloggs Special K,2335,21000,8,5,19200,435,FALSE,435
913,Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,2336,28000,50,5,14000,175,FALSE,175
934,Chocolates & Candies,Mother's Recipe Madras Appalam,2337,5000,10,6,4500,100,FALSE,100
939,Chocolates & Candies,Top Ramen Masala Oat Masala,2338,8000,10,6,7200,280,FALSE,280
992,Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,2339,19500,12,6,17100,500,FALSE,500
922,Chocolates & Candies,"Ching's Secret Instant Noodles, Hot Garlic",2340,6000,0,4,6000,240,FALSE,240
963,Chocolates & Candies,Kitchens Of India Chicken Chettinad,2341,20000,30,1,14000,285,FALSE,285
950,Chocolates & Candies,Nestle Cerelac Wheat - Stage 1,2342,19000,0,6,19000,300,FALSE,300
953,Chocolates & Candies,Sumeru Aloo Paratha,2343,11900,5,6,11300,400,FALSE,400
927,Chocolates & Candies,ITC Master Chef Veggie Pizza Pocket,2344,17000,4,4,16200,340,FALSE,340
968,Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,2345,6000,15,1,5100,70,FALSE,70
936,Chocolates & Candies,Ching's Secret Manchow Soup,2346,5500,0,3,5500,55,FALSE,55
946,Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,2347,8500,10,6,7600,250,FALSE,250
904,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,2348,37000,12,3,32400,650,FALSE,650
948,Chocolates & Candies,Kitchens Of India Mughlai Paneer,2349,16000,30,4,11200,285,FALSE,285
947,Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,2350,3000,0,5,3000,150,FALSE,150
949,Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,2351,6000,10,2,5400,100,FALSE,100
927,Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,2352,23500,20,5,18800,325,FALSE,325
945,Chocolates & Candies,Mother's Recipe Bhel Puri Chutney,2353,5500,9,4,5000,200,FALSE,200
935,Chocolates & Candies,Kelloggs Chocos Moon & Stars,2354,33000,10,6,29400,680,FALSE,680
948,Chocolates & Candies,Mother's Recipe Lime Pickle ,2355,12000,5,1,11400,400,FALSE,400
961,Chocolates & Candies,Kitchens of India Dal Makhani,2356,11000,30,2,7700,285,FALSE,285
946,Chocolates & Candies,Pantai Light Soy Sauce,2357,27500,14,5,23400,200,FALSE,200
945,Chocolates & Candies,Ching's Secret Sweet Corn Soup,2358,5500,0,6,5500,55,FALSE,55
966,Chocolates & Candies,"Top Ramen Noodles, Atta",2359,8000,0,1,8000,280,FALSE,280
928,Chocolates & Candies,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,2360,22500,15,5,19100,190,FALSE,190
970,Chocolates & Candies,Dabur Hommade - Rajasthan Ki Garlic Chutne,2361,6500,6,6,6100,200,FALSE,200
961,Chocolates & Candies,MTR Seviyan Vermicelli ,2362,4200,0,2,4200,400,FALSE,400
987,Chocolates & Candies,Pantai Oyster Sauce,2363,27500,14,4,23400,200,FALSE,200
939,Chocolates & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),2364,9900,5,6,9400,200,FALSE,200
992,Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,2365,13500,9,2,12200,300,FALSE,300
950,Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,2366,34000,0,2,34000,400,FALSE,400
941,Chocolates & Candies,Kellogg's Crunchy Bites Chocos,2367,19000,10,6,17100,375,FALSE,375
962,Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,2368,10400,20,3,8300,500,FALSE,500
913,Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,2369,25000,40,6,14900,500,FALSE,500
945,Chocolates & Candies,Funfoods Peanut Butter Crunchy,2370,16900,7,1,15600,400,FALSE,400
984,Chocolates & Candies,Pantai Red Curry Paste,2371,6000,0,4,6000,50,FALSE,50
945,Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,2372,32500,0,6,32500,500,FALSE,500
933,Chocolates & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,2373,9900,0,3,9900,400,FALSE,400
904,Chocolates & Candies,Pantai Sriracha Red Chilli Sauce,2374,22500,15,6,19100,200,FALSE,200
940,Chocolates & Candies,Hershey's Cocoa Spread,2375,29500,0,3,29500,350,FALSE,350
978,Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,2376,2500,0,6,2500,65,FALSE,65
934,Chocolates & Candies,Ching's Secret Manchurian Noodles,2377,9100,0,5,9100,360,FALSE,360
995,Chocolates & Candies,Kellogg's All Bran Wheat Flakes,2378,22000,6,5,20500,425,FALSE,425
952,Chocolates & Candies,Yummiez Chicken Breakfast Sausages,2379,15000,0,3,15000,250,FALSE,250
984,Chocolates & Candies,Pantai Red Curry Paste,2380,15000,14,3,12800,114,FALSE,114
997,Chocolates & Candies,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,2381,33000,10,6,29700,400,FALSE,400
966,Chocolates & Candies,Quaker Oats Pouch,2382,27600,10,6,24800,1500,FALSE,1
900,Chocolates & Candies,Prasuma Momos -  Cheesy Spicy Veg,2383,29500,0,6,29500,24,FALSE,24
980,Chocolates & Candies,Veeba Sriracha Chilli Garlic Sauce,2384,14900,8,5,13700,320,FALSE,320
947,Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,2385,11500,0,6,11500,600,FALSE,600
942,Chocolates & Candies,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,2386,28000,50,5,14000,175,FALSE,175
961,Chocolates & Candies,Figaro Plain Green Olive ,2387,17900,0,6,17900,450,FALSE,450
944,Chocolates & Candies,Mother's Recipe Gujrati Gorkeri Pickle,2388,14000,10,3,12600,500,FALSE,500
945,Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,2389,32000,0,6,32000,500,FALSE,500
999,Chocolates & Candies,Borges Farfalle Durum Wheat Pasta ,2390,25000,0,5,25000,500,FALSE,500
940,Chocolates & Candies,Kellogg's Chocos,2391,29900,10,4,26900,700,FALSE,700
908,Chocolates & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,2392,62000,0,1,62000,400,FALSE,400
927,Chocolates & Candies,Veeba Truly Tomato Ketchup,2393,9900,20,6,7900,500,FALSE,500
939,Chocolates & Candies,Ching's Secret Green Chilli Sauce,2394,8500,4,1,8100,680,FALSE,680
943,Chocolates & Candies,MTR Roasted Vermicelli ,2395,5500,0,1,5500,400,FALSE,400
986,Chocolates & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,2396,12000,10,4,10800,400,FALSE,400
937,Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,2397,11400,0,6,11400,480,FALSE,480
954,Chocolates & Candies,Kellogg's Real Honey Corn Flakes,2398,29000,7,5,26700,630,FALSE,630
916,Chocolates & Candies,ITC Master Chef Lebanese Falafel Kebab,2399,13000,4,4,12400,230,FALSE,230
984,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,2400,18500,10,5,16500,250,FALSE,250
920,Chocolates & Candies,Organic India Apple Cider Vinegar,2401,59500,9,2,53600,500,FALSE,500
988,Chocolates & Candies,Masala Oats Masala & Coriander ,2402,19500,9,5,17600,500,FALSE,500
991,Chocolates & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,2403,20000,0,5,20000,130,FALSE,130
932,Chocolates & Candies,Bagrrys Fruit and Nut Muesli with Cranberries,2404,49900,0,5,49900,750,FALSE,750
994,Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,2405,11000,30,6,7700,285,FALSE,285
981,Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,2406,16900,5,6,16000,250,FALSE,250
994,Chocolates & Candies,Pantai Teriyaki Sauce with Garlic,2407,32500,15,6,27600,200,FALSE,200
911,Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,2408,41000,0,1,41000,1200,FALSE,1
926,Chocolates & Candies,Kitchens Of India Chicken Darbari ,2409,20000,30,4,14000,285,FALSE,285
943,Chocolates & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,2410,29900,10,6,26900,400,FALSE,400
956,Chocolates & Candies,Smith & Jones Red Pasta Sauce Mix,2411,4000,0,6,4000,46,FALSE,46
991,Chocolates & Candies,Kellogg's Muesli Nuts Delight,2412,42500,9,3,38300,750,FALSE,750
976,Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,2413,11000,30,6,7700,285,FALSE,285
911,Chocolates & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,2414,21500,20,6,17200,325,FALSE,325
992,Chocolates & Candies,Remia Mayonnaise,2415,23000,0,6,23000,241,FALSE,241
939,Chocolates & Candies,Ching's Secret Green Chilli Sauce,2416,10500,0,6,10500,425,FALSE,425
977,Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,2417,59500,0,1,59500,1000,FALSE,1
971,Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,2418,1500,0,3,1500,20,FALSE,20
967,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,2419,14000,5,1,13300,290,FALSE,290
968,Chocolates & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,2420,28000,50,5,14000,175,FALSE,175
966,Chocolates & Candies,Tong Garden Wasabi Green Peas,2421,17500,4,6,16700,150,FALSE,150
987,Chocolates & Candies,Ching's Secret Red Chilli Sauce,2422,10500,0,4,10500,440,FALSE,440
988,Chocolates & Candies,Ching's Instant Hot and Sour Soup,2423,5500,0,5,5500,55,FALSE,55
978,Chocolates & Candies,Ching's Secret Noodles - Pad Thai Original,2424,20000,0,6,20000,130,FALSE,130
960,Chocolates & Candies,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,2425,5500,30,5,3800,80,FALSE,80
918,Chocolates & Candies,Del Monte Black Sliced Olives,2426,25000,0,1,25000,450,FALSE,450
901,Chocolates & Candies,Kitchens Of India Murgh Methi,2427,22000,30,5,15400,285,FALSE,285
956,Chocolates & Candies,Nestle Cerelac 5 Grains & Fruits Cereal,2428,28800,0,6,28800,300,FALSE,300
927,Chocolates & Candies,The Whole Truth - 5 Grain Muesli No Added Sugar,2429,32500,20,6,26000,350,FALSE,350
945,Chocolates & Candies,Ching's Secret  Pad Thai Noodles Green Curry,2430,20000,0,6,20000,130,FALSE,130
952,Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,2431,7500,0,6,7500,70,FALSE,70
966,Chocolates & Candies,Mother's Recipe Mango Pickle ,2432,12000,0,1,12000,400,FALSE,400
972,Chocolates & Candies,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,2433,20000,0,6,20000,130,FALSE,130
967,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,2434,39900,11,6,35500,900,FALSE,900
921,Chocolates & Candies,Knorr Sweet Corn Chicken Soup,2435,5500,0,2,5500,42,FALSE,42
951,Chocolates & Candies,Ching's Secret Tomato Soup,2436,5500,0,6,5500,55,FALSE,55
914,Chocolates & Candies,Funfoods Peanut Butter Creamy,2437,16900,0,1,16900,400,FALSE,400
999,Chocolates & Candies,Japanese Choice Udon Noodles,2438,29500,9,6,26600,250,FALSE,250
910,Chocolates & Candies,Kelloggs Muesli - With 22% Fruit Magic,2439,32000,10,5,28800,500,FALSE,500
988,Chocolates & Candies,Dabur Hommade - Kalonji Tamatar Ki Chutney,2440,6500,6,6,6100,200,FALSE,200
961,Chocolates & Candies,Kitchens Of India Dal Makhani,2441,11000,30,1,7700,285,FALSE,285
952,Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,2442,5500,30,6,3800,80,FALSE,80
936,Chocolates & Candies,Del Monte Green Chili Sauce,2443,5500,0,3,5500,190,FALSE,190
909,Chocolates & Candies,Pedigree Dog Food Adult Chicken & Veg,2444,66000,10,1,59400,3000,FALSE,3
953,Chocolates & Candies,Kellogg's Original Corn Flakes,2445,18500,5,6,17500,475,FALSE,475
933,Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,2446,69000,6,2,64800,3000,FALSE,3
971,Chocolates & Candies,Kitchens Of India Rajma Masala,2447,11000,30,5,7700,285,FALSE,285
